VENDOR_CODE,VENDOR_NAME,VENDOR_TYPE,DEPT
150354,"SENSOMED PHILIPPINES INCORPORATED",OUTRIGHT,WATSONS
150692,"SEONGGONG CORPORATION",OUTRIGHT,WATSONS
150668,"SEOUL BEAUTY INC.",OUTRIGHT,WATSONS
194290,"SERIASIA PHILIPPINES INC","STORE CONSIGNOR",WATSONS
190094,"SERMASISON CORPORATION",OUTRIGHT,"PET EXPRESS,SNACKS"
150519,"SETTEE INC.",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES"
194313,"SEVEN 107 TROPICAL LIFESTYLE CORP.","STORE CONSIGNOR",KULTURA
194308,"SEVENS CREATIVE APPAREL CORP","STORE CONSIGNOR","MEN'S WEAR,KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS,MEN'S WEAR DS,KIDS' WEAR - GIRLS DS,KIDS' WEAR - BOYS DS"
150685,"SEYREN SPICCA CORPORATION",OUTRIGHT,"MEN'S WEAR"
150144,"SGI MULTILINKS INTERNATIONAL TRADING",OUTRIGHT,"MEN'S WEAR,KIDS' WEAR - GIRLS,BABIES' WEAR,TOYS,MEN'S WEAR PLUS,SMART BUY,CHARACTER SHOP"
150486,"SGREM TRADING & GENERAL MERCHANDISE INC.",OUTRIGHT,"MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES"
150542,"SHADRACH'S TRADING CORP",OUTRIGHT,"SNACKS,GUAM ISLAND"
194062,"SHAMBALA MARKETING","STORE CONSIGNOR","WOMEN'S ACCESSORIES,WOMEN'S ACCESSORIES DS"
150291,"SHANGHAI ORIENTAL TEXTILE CORPORATION",OUTRIGHT,"STORAGE AND ORGANIZER,APPLIANCE"
150583,"SHANVEE FOOD PRODUCT",OUTRIGHT,SNACKS
194318,"SHARO MARKETING","STORE CONSIGNOR",KULTURA
194355,"SHARYCE AND SEAN FUTBOL ENTERPRISE","STORE CONSIGNOR",TOYS
194108,"SHELL ARTS CEBU","STORE CONSIGNOR",KULTURA
194246,"SHERATONE INDUSTRIES, INC.","STORE CONSIGNOR","DECOR AND ACCESSORIES,HARDWARE,CRATE AND BARREL"
190300,"SHERRYLYN AND SUSAN GENERAL MERCHANDISE",OUTRIGHT,WATSONS
194282,"SHERTON INDUSTRIAL CORP","STORE CONSIGNOR","FURNITURE & FIXTURES,CRATE AND BARREL"
150381,"SHINEBEST MARKETING",OUTRIGHT,WATSONS
150399,"SHINING 8 MKTG CO.",OUTRIGHT,SNACKS
150367,"SHINYLAND CORPORATION",OUTRIGHT,"BABIES ACCS & FURN"
194344,"SHIRLEY'S GARMENTS MANUFACTURING","STORE CONSIGNOR",TOYS
194070,"SHIRTS DEPOT","STORE CONSIGNOR","KIDS' WEAR - GIRLS,TOYS,CHARACTER SHOP,KIDS' WEAR - GIRLS DS"
150632,"SHIVLAX CORP.",OUTRIGHT,"OUR HOME"
150697,"SHIZEN KENKO NUTRAPHIL INC.",OUTRIGHT,WATSONS
150540,"SHO DA FOOD EXCHANGE INC.",OUTRIGHT,SNACKS
150344,"SHOEAVENUE CORPORATION",OUTRIGHT,"WOMEN'S SHOES,KIDS' SHOES"
150413,"SHOELAB CORPORATION",OUTRIGHT,"WOMEN'S SHOES,KIDS' SHOES"
150521,"SHOELORD GENERAL MERCHANDISING",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,BAGS,LUGGAGE,KIDS' SHOES,OUR HOME"
194083,"SHOEMAX MARKETING CORPORATION","STORE CONSIGNOR","MEN'S SHOES,WOMEN'S SHOES,SPORTS CENTRAL,WOMEN'S SHOES DS,MEN'S SHOES DS"
150445,"SHOEPPLIER INC",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES"
150497,"SHOEROOM CORP",OUTRIGHT,"MEN'S SHOES,KIDS' SHOES"
194257,"SHOESTYLE ICON CORPORATION","STORE CONSIGNOR","WOMEN'S SHOES,WOMEN'S SHOES DS"
194337,"SHOEVICE CORPORATION","STORE CONSIGNOR","MEN'S SHOES,MEN'S SHOES DS"
150587,"SHOEXPRESS INC.",OUTRIGHT,LUGGAGE
194334,"SHOPMANILA INC","STORE CONSIGNOR","WOMEN'S SHOES,WOMEN'S SHOES DS"
194267,"SHOPSTYLES INC","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 2,WOMEN'S WEAR 3,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 2 DS,WOMEN'S WEAR 3 DS"
194368,"SHUTA TRADING AND GENERAL MDSE.,CORPORATION","STORE CONSIGNOR","BABIES ACCS & FURN"
150573,"SIGLO SHOES MANUFACTURING INC",OUTRIGHT,"WOMEN'S SHOES"
194345,"SIGNATURE MUSIC INC","STORE CONSIGNOR","MUSIC N VIDEO"
150353,"SILENT HORSE ENTERPRISE INC",OUTRIGHT,"WOMEN'S WEAR 1,WOMEN'S WEAR 3"
190368,"SILK LINK MULTI-COMMERCIAL CORPORATION",OUTRIGHT,"MEN'S SHOES,BABIES' WEAR,WOMEN'S SHOES,BABIES ACCS & FURN,LUGGAGE,KIDS' SHOES"
150099,"SILVER HANDICRAFTS",OUTRIGHT,KULTURA
194371,"SILVERTEC GLOBAL PHILIPPINES INC.","STORE CONSIGNOR","APPLIANCE,STATIONERY"
150689,"SILVERVASE CORPORATION",OUTRIGHT,CROCS
190761,"SILYA MESA ATBP INC",OUTRIGHT,"FURNITURE & FIXTURES,STATIONERY"
194386,"SIMPLY MOVING PHILIPPINES INC.","STORE CONSIGNOR",TOYS
150644,"SIMPLYNATURE INTERNATIONAL INC.",OUTRIGHT,WATSONS
150502,"SIRIN INTERNATIONAL GROUP INC",OUTRIGHT,SNACKS
194400,"SITSIRYA SARI-SARI INC","STORE CONSIGNOR","KULTURA,SNACKS"
194365,"SIXTYSIXTY CLOTHING STUDIO INC.","STORE CONSIGNOR",KULTURA
194362,"SJW-KY TRADING CORPORATION","STORE CONSIGNOR",APPLIANCE
150580,"SKINTEC ADVANCE INCORPORATED",OUTRIGHT,WATSONS
150643,"SKS INNOVATION CORPORATION",OUTRIGHT,WATSONS
150501,"S-Ks TOOLS CORPORATION",OUTRIGHT,HARDWARE
194315,"SKY CABLE CORPORATION","STORE CONSIGNOR",APPLIANCE
194354,"SKY LIGHT 777 ENTERPRISE INC","STORE CONSIGNOR",WATSONS
194343,"SKY SHOPPE CREATIVE APPAREL CORP","STORE CONSIGNOR","KIDS' WEAR - BOYS,KIDS' WEAR - BOYS DS"
194331,"SKYDRAGON 777 ENTERPRISE INC","STORE CONSIGNOR",WATSONS
150492,"SKYLEJEN GARMENTS",OUTRIGHT,"BABIES' WEAR,SMART BUY"
190098,"SKYPLAS INDUSTRIAL CORPORATION",OUTRIGHT,"STORAGE AND ORGANIZER,HARDWARE"
150473,"SKYWORTH (PHILIPPINES) CORPORATION",OUTRIGHT,APPLIANCE
194384,"SLUMBERHIGH INC","STORE CONSIGNOR","OUR HOME"
150633,"SM KEPPEL LAND, INCORPORATED",OUTRIGHT,"KIDS' ACCESSORIES,CHARACTER SHOP"
194347,"SMART SALES FORCE TRADING INC","STORE CONSIGNOR","LUGGAGE,LUGGAGE DS"
150435,"SMARTGAIN ENTERPRISES CORP",OUTRIGHT,"MEN'S WEAR,MEN'S ACCESSORIES,LUGGAGE,MEN'S WEAR PLUS"
150304,"SNAPSNACK FOODS CORPORATION",OUTRIGHT,"SNACKS,WATSONS"
150598,"SOAPWERKE INC",OUTRIGHT,WATSONS
194258,"SOFISTICO MARKETING","STORE CONSIGNOR","WOMEN'S SHOES,WOMEN'S SHOES DS"
150454,"SOGNARE INCORPORATED",OUTRIGHT,KULTURA
190531,"SOLANDA ENTERPRISES INC",OUTRIGHT,HARDWARE
194325,"SOLID ALLIANCE TRADING & MARKETING CORP","STORE CONSIGNOR",TOYS
194376,"SOLIDTONE INNOVATIONS GROUP, INC.","STORE CONSIGNOR",HARDWARE
194381,"SOLIYA INTERNATIONAL INC","STORE CONSIGNOR",KULTURA
194264,"SOMANG INTERNATIONAL MARKETING","STORE CONSIGNOR",WATSONS
190337,"SOMBRERO DE MANILA INC",OUTRIGHT,"WOMEN'S ACCESSORIES,KULTURA,GUAM ISLAND"
194039,"SONY BMG MUSIC ENTERTAINMENT(PHILIPPINES) INC","STORE CONSIGNOR","MUSIC N VIDEO"
190126,"SONY PHILIPPINES, INCORPORATED",OUTRIGHT,APPLIANCE
194296,"SOONJONG INC","STORE CONSIGNOR","STORAGE AND ORGANIZER"
150599,"SORTUDO CORPORATION",OUTRIGHT,WATSONS
150447,"SOURCE PLUS CORP",OUTRIGHT,"MEN'S WEAR,KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS"
194341,"SOUTH BIENALE MARKETING INC","STORE CONSIGNOR",APPLIANCE
150087,"SOUTH EAST STAR ENTERPRISES",OUTRIGHT,WATSONS
150634,"SOUTHERNPOINT PROPERTIES CORP.",OUTRIGHT,"KIDS' ACCESSORIES,TOYS,CHARACTER SHOP"
150060,"SOUTHFIELDS MULTI TRADES INC",OUTRIGHT,"KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS,SMART BUY"
150652,"SOUTHLIGHT TECHNOLOGY AND DISTRIBUTIONINC.",OUTRIGHT,WATSONS
150345,"SPARGA ASIA CO.",OUTRIGHT,SNACKS
194338,"SPARKLES GSC SPECIALIST INCORPORATED","STORE CONSIGNOR","KIDS' ACCESSORIES,KIDS' ACCESSORIES DS"
150364,"SPECTRUM INDUSTRIAL SALES",OUTRIGHT,HARDWARE
150553,"SPECTRUM NATURALE INC",OUTRIGHT,WATSONS
194279,"SPEED LAND CORPORATION","STORE CONSIGNOR",HARDWARE
150639,"SPOILEDMUMMY CORP",OUTRIGHT,KULTURA
194236,"SPORTS MIX MARKETING CORP","STORE CONSIGNOR","MEN'S SHOES,MEN'S WEAR,WOMEN'S WEAR 1,WOMEN'S SHOES,LUGGAGE,KIDS' SHOES,SPORTS CENTRAL,WOMEN'S SHOES DS,KIDS' SHOES DS,MEN'S WEAR DS,WOMEN'S WEAR 1 DS,LUGGAGE DS,MEN'S SHOES DS"
194003,"SPRINT INTERNATIONAL INC","STORE CONSIGNOR","MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,WOMEN'S WEAR 2,KIDS' WEAR - BOYS,MEN'S ACCESSORIES,SPORTS CENTRAL,MEN'S WEAR DS,WOMEN'S WEAR 1 DS,KIDS' WEAR - GIRLS DS,WOMEN'S WEAR 2 DS,KIDS' WEAR - BOYS DS,MEN'S ACCESSORIES DS"
150482,"SR ALFRED CRAFTS - BRANCH I",OUTRIGHT,KULTURA
150176,"SR FOODS PHILS",OUTRIGHT,WATSONS
190718,"ST. ANTHONY DRUG II & FOODMART",OUTRIGHT,"KITCHENWARE,DECOR AND ACCESSORIES"
194292,"ST. GABRIEL DOG & CAT CLINIC","STORE CONSIGNOR","PET EXPRESS"
150518,"STANHOME WORLD PHILIPPINES INC",OUTRIGHT,"WOMEN'S WEAR 2"
150562,"STAR ALLIANCE SHOES TRADING CORP",OUTRIGHT,"WOMEN'S SHOES"
150157,"STAR ASIA MARKETING",OUTRIGHT,WATSONS
150319,"STAR BRIGHT MERCHANDISING",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 2,BABIES' WEAR,BOYS TEENS' WEAR,KULTURA,WOMEN'S WEAR 3"
194157,"STAR FOOTWEAR INC","STORE CONSIGNOR","KIDS' SHOES,KIDS' SHOES DS"
194033,"STAR RECORDING INC","STORE CONSIGNOR","MUSIC N VIDEO"
190732,"STARDUST INFANT WEARS INC",OUTRIGHT,"BABIES ACCS & FURN"
150385,"STARFISH TRADING",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,WOMEN'S WEAR 3,SMART BUY"
150656,"STARKAFFEA CORPORATION",OUTRIGHT,KULTURA
190076,"STATELINE SNACK FOOD CORP",OUTRIGHT,SNACKS
194247,"STAYTRUE CORPORATION","STORE CONSIGNOR","MEN'S SHOES,LUGGAGE,SIGNATURE LINES,SPORTS CENTRAL,LUGGAGE DS,MEN'S SHOES DS"
194374,"STEAM MARKETING CORPORATION","STORE CONSIGNOR",APPLIANCE
194251,"STEFONE TRADING","STORE CONSIGNOR","BABIES ACCS & FURN"
190466,"STEINBACH PRODUCTS INCORPORATED",OUTRIGHT,WATSONS
190984,"STELLAR EQUIPMENT & MACHINERY INC",OUTRIGHT,APPLIANCE
190468,"STEP AHEAD CO., INC.",OUTRIGHT,STATIONERY
194302,"STICK MORE TRADING","STORE CONSIGNOR",HARDWARE
150513,"STONEBELLE TRADING INC",OUTRIGHT,"BAGS,LUGGAGE"
194373,"STORECOM & TECH CORP.","STORE CONSIGNOR",TOYS
194092,"STRATAGEM DESIGN INTERNATIONAL CORP","STORE CONSIGNOR","MEN'S SHOES,MEN'S WEAR,BOYS TEENS' WEAR,WOMEN'S SHOES,KIDS' SHOES,WOMEN'S SHOES DS,KIDS' SHOES DS,MEN'S WEAR DS,BOYS' TEEN WEAR DS,MEN'S SHOES DS"
194104,"STREAMLINE BLINDS CORPORATION","STORE CONSIGNOR",HARDWARE
194277,"STRINGS N STRAPS PHILS INC","STORE CONSIGNOR","KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS,KIDS' WEAR - GIRLS DS,KIDS' WEAR - BOYS DS"
150601,"STRONG WIND TRADING",OUTRIGHT,WATSONS
194205,"STRONGTRADE CO LTD","STORE CONSIGNOR",HARDWARE
194275,"STUDIO WORLD INC","STORE CONSIGNOR","MUSIC N VIDEO,TOYS"
194380,"STYLEBOX RETAIL INC.","STORE CONSIGNOR","KIDS' WEAR - GIRLS,BABIES' WEAR,KIDS' WEAR - GIRLS DS,BABIES' WEAR DS"
150539,"STYLERIGHT GLOBAL CORPORATION",OUTRIGHT,"CHARACTER SHOP"
150481,"SUCCESS LYNE ENTERPRISES",OUTRIGHT,"MEN'S WEAR"
150607,"SUMMIT CRAFTS CREATIONS",OUTRIGHT,"WOMEN'S ACCESSORIES,KULTURA"
150297,"SUNBLESS INDUSTRIAL CORPORATION",OUTRIGHT,STATIONERY
190275,"SUNCOAST BRANDS INTERNATIONALCORPORATION",OUTRIGHT,"SNACKS,WATSONS"
194135,"SUNGLASS HUT CORPORATION","STORE CONSIGNOR","MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,BRANDED ACCESSORIES,CHARACTER SHOP,MEN'S ACCESSORIES DS,WOMEN'S ACCESSORIES DS,KIDS' ACCESSORIES DS,BRANDED ACCESSORIES DS"
190899,"SUNIL SHEILA ENTERPRISES INC",OUTRIGHT,"APPLIANCE,DECOR AND ACCESSORIES"
150655,"SUNNY MANILLE DELICACIES CORPORATION",OUTRIGHT,SNACKS
194388,"SUNRISE HI-TOUCH INDUSTRIES, INC.","STORE CONSIGNOR","KITCHENWARE,CRATE AND BARREL"
190449,"SUNRISERS SALES CORPORATION",OUTRIGHT,HARDWARE
150702,"SUNSONIC TRADING INC.",OUTRIGHT,"MEN'S ACCESSORIES"
150536,"SUNSTYLE CORP",OUTRIGHT,"KIDS' WEAR - GIRLS,BABIES' WEAR"
194025,"SUNVIEW MARKETING","STORE CONSIGNOR","DECOR AND ACCESSORIES"
194360,"SUNWALK INC","STORE CONSIGNOR","MEN'S WEAR,MEN'S WEAR DS"
150628,"SUNWAY ASIA INDUSTRIAL CORPORATION",OUTRIGHT,"GIRLS TEENS' WEAR,BOYS TEENS' WEAR,GUAM ISLAND"
190601,"SUPER-NAME COMMERCIAL",OUTRIGHT,"BABIES ACCS & FURN"
194385,"SUPERSTYLE BAG CONCEPTS INC.","STORE CONSIGNOR","LUGGAGE,LUGGAGE DS"
190705,"SURAJ INTERNATIONAL CORPORATION",OUTRIGHT,TOYS
150374,"SUREAID PHARMA AND MEDICAL TRADING INC",OUTRIGHT,WATSONS
150642,"SURGIKLEEN INC",OUTRIGHT,WATSONS
190747,"SUURYA ENTERPRISE CO",OUTRIGHT,"WOMEN'S SHOES,MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,KULTURA"
150526,"SUYO NATURA GLOBAL RESOURCES CO",OUTRIGHT,KULTURA
194369,"SVEN JUMPSTART IMPORTS INC.","STORE CONSIGNOR","BABIES ACCS & FURN"
150683,"SWA NORTHEASTERN SOLUTION TRADING CO.",OUTRIGHT,"MEN'S WEAR,GIRLS TEENS' WEAR,BOYS TEENS' WEAR,SURPLUS SHOP,BABIES ACCS & FURN,KULTURA,SMART BUY"
194335,"SWAN DANCE INTERNATIONAL TRADING","STORE CONSIGNOR",WATSONS
150532,"SWEET ANGEL GENERAL MERCHANDISE",OUTRIGHT,"WOMEN'S SHOES,KIDS' SHOES,WATSONS"
194379,"SWEETBLOOMS INTERNATIONAL FOODINCORPORATED","STORE CONSIGNOR",SNACKS
190410,"SWEETIE SHOPPE, INC.",OUTRIGHT,"SNACKS,WATSONS"
194259,"SWISS FRAGRANCES INC","STORE CONSIGNOR",WATSONS
190509,"SYLVAN INTERNATIONAL TRADING CO., INC.",OUTRIGHT,"STORAGE AND ORGANIZER,OUR HOME,FURNITURE & FIXTURES,LINENS AND ACCESSORIES,DECOR AND ACCESSORIES,HARDWARE,TOYS"
150694,"SYMPLY G MARKETING",OUTRIGHT,WATSONS
194106,"SYNERGY MUSIC CORPORATION","STORE CONSIGNOR","MUSIC N VIDEO"
190512,"SYSCO FURNITURE CORPORATION",OUTRIGHT,"OUR HOME,FURNITURE & FIXTURES,LINENS AND ACCESSORIES"
200441,"T W S VENTURES INC",OUTRIGHT,SNACKS
200512,"T. MENDOZA BAKE SHOP",OUTRIGHT,SNACKS
204181,"T. YAO'S ANTIQUES AND FURNITURE","STORE CONSIGNOR",KULTURA
204192,"TABACALERA INCORPORADA","STORE CONSIGNOR",KULTURA
200013,"TABORA FOOTMARK CORPORATION",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
200518,"TAGUM CITY COUNCIL OF WOMEN, INC.",OUTRIGHT,KULTURA
204249,"TAISHO PHARMACEUTICALS (PHILIPPINES),INC.","STORE CONSIGNOR","BABIES ACCS & FURN"
200533,"TALI HANDMADE INC.",OUTRIGHT,KULTURA
200542,"TANDUAY BRANDS INTERNATIONAL, INC",OUTRIGHT,KULTURA
204252,"TANOSHI TRADE INTERNATIONAL CO. LTD.","STORE CONSIGNOR","TOYS,PET EXPRESS"
200443,"TARA DESIGNS (PHILS) INC",OUTRIGHT,"LINENS AND ACCESSORIES"
200078,"TCL SUN INC",OUTRIGHT,APPLIANCE
204217,"TEAM BIKEMATE APPAREL CO","STORE CONSIGNOR","SPORTS CENTRAL"
044022,"TEAMSPORTS CORP.","STORE CONSIGNOR","MEN'S SHOES,MEN'S SHOES DS"
204224,"TECHE-AISLE FASHION COLLECTION","STORE CONSIGNOR","PET EXPRESS"
200410,"TECHNO GEEK AT WORK COMPUTER SHOP",OUTRIGHT,"MEN'S ACCESSORIES,STATIONERY"
204072,"TECHNORESINS INDUSTRIAL INC","STORE CONSIGNOR",HARDWARE
200633,"TECHNOWORLD MARKETING",OUTRIGHT,APPLIANCE
204111,"TECHPOINT ENTERPRISE","STORE CONSIGNOR","APPLIANCE,HARDWARE,TOYS"
200402,"TECNO INDUSTRIAL CORPORATION",OUTRIGHT,"MEN'S ACCESSORIES,BABIES ACCS & FURN,STORAGE AND ORGANIZER,HARDWARE"
200440,"TELFORD GARMENT MANUFACTURING INC",OUTRIGHT,"WOMEN'S WEAR 1"
200471,"TEMETI TRADING",OUTRIGHT,"SURPLUS SHOP,BAGS"
204241,"TERRA MODA, INC.","STORE CONSIGNOR","BABIES ACCS & FURN"
204200,"TERRY S.A. INC.","STORE CONSIGNOR","WOMEN'S SHOES,BABIES ACCS & FURN,TOYS,SPORTS CENTRAL,WOMEN'S SHOES DS"
200274,"TEZARES ENTERPRISE",OUTRIGHT,"WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,WOMEN'S WEAR 3"
204232,"TGC COLORS TRADING COMPANY INC","STORE CONSIGNOR","MEN'S SHOES,SIGNATURE LINES,MEN'S SHOES DS"
200260,"TGK'S MARKETING",OUTRIGHT,"MEN'S SHOES,KIDS' SHOES"
200418,"THE A LINE TRADING INC",OUTRIGHT,"WOMEN'S WEAR 2,WOMEN'S WEAR 3"
200451,"THE ANTIPOLO COSMECEUTICALS INC",OUTRIGHT,WATSONS
204233,"THE BEAMING BARN ENTERPRISES","STORE CONSIGNOR","PET EXPRESS"
204206,"THE BLOOMFIELDSBAND MUSIC INC","STORE CONSIGNOR","MUSIC N VIDEO"
204167,"THE FAIRYTALE INC","STORE CONSIGNOR","BABIES' WEAR,BABIES' WEAR DS"
204078,"THE FINEST LIVING CO. INC.","STORE CONSIGNOR","GIRLS TEENS' WEAR,GIRLS' TEEN WEAR DS"
200271,"THE GOLDEN FABULOUZ INTERNATIONAL CORP.",OUTRIGHT,"KULTURA,WATSONS"
200380,"THE GOODNIGHT PILLOW & LINEN CORP",OUTRIGHT,"LINENS AND ACCESSORIES"
204260,"THE HEIRLOOM COLLECTION INC.","STORE CONSIGNOR",KULTURA
200527,"THE HONESTCROP TRADING INC.",OUTRIGHT,SNACKS
204215,"THE MUSP INC","STORE CONSIGNOR",WATSONS
204246,"THE PARENTING EMPORIUM INC.","STORE CONSIGNOR","BABIES ACCS & FURN"
204250,"THE PHILIPPINE ANIMAL WELFARE SOCIETY,INC.","STORE CONSIGNOR","PET EXPRESS"
200466,"THE RED PINEAPPLE ARTCRAFTS",OUTRIGHT,KULTURA
200436,"THE REDGOLDEN DRAGON INC",OUTRIGHT,"BABIES' WEAR"
204176,"THE SYMASTER INC","STORE CONSIGNOR","KIDS' WEAR - GIRLS,KIDS' WEAR - BOYS,KIDS' WEAR - GIRLS DS,KIDS' WEAR - BOYS DS"
204237,"THINKDHARMA INC","STORE CONSIGNOR",APPLIANCE
200447,"THIRDIEBIRDIE ENTERPRISES",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES"
200486,"THIRSTY BROTHERS, INC.",OUTRIGHT,WATSONS
204227,"TIAN SENG HOPIA & BAKERY","STORE CONSIGNOR",SNACKS
200202,"TIAN YONG CHIN TRADING",OUTRIGHT,"STORAGE AND ORGANIZER,APPLIANCE,TABLEWARE,LINENS AND ACCESSORIES,DECOR AND ACCESSORIES,HARDWARE"
200449,"TIESTO APPAREL MANUFACTURING INC",OUTRIGHT,"WOMEN'S WEAR 1,GIRLS TEENS' WEAR"
204125,"TIMBEREX CORPORATION","STORE CONSIGNOR",HARDWARE
204240,"TIMELESS CLASSICS CREATION INC.","STORE CONSIGNOR",KULTURA
200257,"TINTIN SHOE MFG",OUTRIGHT,"MEN'S SHOES,WOMEN'S SHOES,KIDS' SHOES,KULTURA"
200407,"TIONGSON MARKETING & EXPORT SERVICES",OUTRIGHT,SNACKS
204211,"TMC TOPLINE MANUFACTURING CORP","STORE CONSIGNOR",HARDWARE
204103,"TO BE INC","STORE CONSIGNOR","MEN'S SHOES,LUGGAGE,SPORTS CENTRAL,LUGGAGE DS,MEN'S SHOES DS"
200145,"TOBI MARKETING INC",OUTRIGHT,"SNACKS,WATSONS"
200452,"TOKAGAWA GLOBAL CORPORATION",OUTRIGHT,WATSONS
200495,"TOLIX INDUSTRIA MANILA INC.",OUTRIGHT,"FURNITURE & FIXTURES"
204254,"TOMEWORKS CORPORATION","STORE CONSIGNOR",STATIONERY
200505,"TOMORROW'S LEAF LONGEVITY AND WELLNESS",OUTRIGHT,WATSONS
200456,"TONIRICH CLASSIC CORP",OUTRIGHT,"MEN'S SHOES"
204205,"TONY MOLY PHILIPPINES INC","STORE CONSIGNOR",WATSONS
200529,"TOON PLATOON MARKETING CORP.",OUTRIGHT,"BABIES ACCS & FURN"
200038,"TOONS KINGDOM COMPANY",OUTRIGHT,"WOMEN'S SHOES,KIDS' SHOES"
200354,"TOP ESSENTIALS CLOTHING COMPANY INC.",OUTRIGHT,"MEN'S WEAR,BOYS TEENS' WEAR,KIDS' WEAR - BOYS,SURPLUS SHOP,MEN'S ACCESSORIES"
200363,"TOPAZ.MEDIA TRADING CORPORATION",OUTRIGHT,"MEN'S ACCESSORIES,HARDWARE,TOYS,STATIONERY,SNACKS"
204073,"TOPCERAM TRADING","STORE CONSIGNOR","OUR HOME,KITCHENWARE,TABLEWARE,CRATE AND BARREL"
200437,"TOPSY CAN TRADING COMPANY",OUTRIGHT,"GIRLS TEENS' WEAR"
200432,"TORCHERE RESOURCES INC",OUTRIGHT,HARDWARE
200434,"TOSHIBA (PHILIPPINES) INC",OUTRIGHT,APPLIANCE
204185,"TOTALLY CREATIVE GRAPHIC STUDIO","STORE CONSIGNOR",STATIONERY
200453,"TPC FOOD PRODUCTS",OUTRIGHT,SNACKS
200160,"TRADEMASTER MERCHANDISING",OUTRIGHT,HARDWARE
204118,"TRADEMASTER RESOURCES CORPORATION","STORE CONSIGNOR",APPLIANCE
204242,"TRADERS INDUSTRIAL SUPPLY COMPANY INC","STORE CONSIGNOR","MEN'S SHOES,HARDWARE,MEN'S SHOES DS"
200246,"TRANSAXION UNLIMITED CORPORATION",OUTRIGHT,SNACKS
160033,"TREASURE IN EARTHEN VESSEL (TRIVES) INC",OUTRIGHT,WATSONS
204012,"TREASURE ISLAND INDL CORP","STORE CONSIGNOR",HARDWARE
200276,"TREK MARKETING CORPORATION",OUTRIGHT,TOYS
200411,"TRENDHUNTER INCORPORATED",OUTRIGHT,"WOMEN'S WEAR 1,GIRLS TEENS' WEAR"
204234,"TRES BON INTERNATIONAL TRADING INC","STORE CONSIGNOR",WATSONS
200524,"TRESTRA-FOODEX TRADING",OUTRIGHT,"SNACKS,GUAM ISLAND"
204033,"TRH MARKETING","STORE CONSIGNOR",SNACKS
200503,"TRI SORELLE DESIGN INC",OUTRIGHT,"KIDS' WEAR - GIRLS,GUAM ISLAND"
200017,"TRIAD MARKETING",OUTRIGHT,"STORAGE AND ORGANIZER,HARDWARE"
200175,"TRIANON INTERNATIONAL INC",OUTRIGHT,WATSONS
200808,"TRI-EXCEL MANUFACTURING CORPORATION",OUTRIGHT,"DECOR AND ACCESSORIES,TOYS,STATIONERY,GUAM ISLAND"
200310,"TRIKKIS INTERNATIONAL TRADING CORP",OUTRIGHT,"SURPLUS SHOP,MEN'S ACCESSORIES,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,BAGS,BABIES ACCS & FURN,LUGGAGE,STORAGE AND ORGANIZER,KULTURA,KITCHENWARE,LINENS AND ACCESSORIES,HARDWARE,TOYS,STATIONERY"
200408,"TRINI TRADING",OUTRIGHT,SNACKS
204077,"TRIPLE PHOENIX CLOTHING INC","STORE CONSIGNOR","BOYS TEENS' WEAR,BOYS' TEEN WEAR DS"
200101,"TRISTAR PLASTIC MANUFACTURING CORP",OUTRIGHT,"KIDS' WEAR - GIRLS,WOMEN'S ACCESSORIES,KIDS' ACCESSORIES,LINENS AND ACCESSORIES,DECOR AND ACCESSORIES,TOYS,CHARACTER SHOP"
204178,"TRI-STAR VICTORY COLLECTIONS INC","STORE CONSIGNOR","WOMEN'S WEAR 1,WOMEN'S WEAR 3,WOMEN'S WEAR 1 DS,WOMEN'S WEAR 3 DS"
200248,"TROPIC ISLES MANUFACTURING CORPORATION",OUTRIGHT,"MEN'S WEAR,WOMEN'S WEAR 1,KIDS' WEAR - GIRLS,GIRLS TEENS' WEAR,BABIES' WEAR"
200357,"TROPICAL FRUIT WINERY CORPORATION",OUTRIGHT,KULTURA
200413,"TROPICALE REFLECTIONS INC",OUTRIGHT,KULTURA
